temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,x,y,direction,congestion
279.2,0.0,0.0,1,Clear,sky is clear,2018-04-21 10:00:00,2,2,WB,59
281.36,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 11:00:00,2,3,EB,48
283.22,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 12:00:00,2,3,NB,51
284.15,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 13:00:00,2,3,NE,23
285.15,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 14:00:00,2,3,SB,65
286.22,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 15:00:00,2,3,SW,12
286.81,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 16:00:00,2,3,WB,38
287.08,0.0,0.0,1,Clear,sky is clear,2018-04-21 17:00:00,0,0,EB,45
286.86,0.0,0.0,1,Clear,sky is clear,2018-04-21 18:00:00,0,0,NB,33
287.01,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 19:00:00,0,0,SB,51
285.62,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 20:00:00,0,1,EB,24
283.29,0.0,0.0,1,Clear,sky is clear,2018-04-21 21:00:00,0,1,NB,66
280.35,0.0,0.0,1,Clear,sky is clear,2018-04-21 22:00:00,0,1,SB,60
278.5,0.0,0.0,1,Clear,sky is clear,2018-04-21 23:00:00,0,1,WB,36
276.8,0.0,0.0,1,Clear,sky is clear,2018-04-22 00:00:00,0,2,EB,47
275.8,0.0,0.0,1,Clear,sky is clear,2018-04-22 01:00:00,0,2,NB,59
274.72,0.0,0.0,1,Clear,sky is clear,2018-04-22 02:00:00,0,2,SB,54
274.51,0.0,0.0,1,Clear,sky is clear,2018-04-22 03:00:00,0,2,WB,34
273.79,0.0,0.0,1,Clear,sky is clear,2018-04-22 04:00:00,0,3,EB,25
273.51,0.0,0.0,1,Mist,mist,2018-04-22 05:00:00,0,3,NB,35
273.08,0.0,0.0,1,Mist,mist,2018-04-22 06:00:00,0,3,NE,27
272.86,0.0,0.0,5,Mist,mist,2018-04-22 07:00:00,0,3,SB,60
274.61,0.0,0.0,1,Clear,sky is clear,2018-04-22 08:00:00,0,3,SW,23
278.01,0.0,0.0,1,Clear,sky is clear,2018-04-22 09:00:00,0,3,WB,39
282.15,0.0,0.0,1,Clear,sky is clear,2018-04-22 10:00:00,1,0,EB,49
284.65,0.0,0.0,1,Clear,sky is clear,2018-04-22 11:00:00,1,0,NB,34
286.93,0.0,0.0,20,Clouds,few clouds,2018-04-22 12:00:00,1,0,NE,65
288.01,0.0,0.0,20,Clouds,few clouds,2018-04-22 13:00:00,1,0,SB,36
288.58,0.0,0.0,20,Clouds,few clouds,2018-04-22 14:00:00,1,0,SW,37
289.22,0.0,0.0,20,Clouds,few clouds,2018-04-22 15:00:00,1,0,WB,32
289.93,0.0,0.0,20,Clouds,few clouds,2018-04-22 16:00:00,1,1,EB,56
290.22,0.0,0.0,20,Clouds,few clouds,2018-04-22 17:00:00,1,1,NB,51
290.22,0.0,0.0,1,Clear,sky is clear,2018-04-22 18:00:00,1,1,SB,47
289.77,0.0,0.0,40,Clouds,scattered clouds,2018-04-22 19:00:00,1,1,WB,47
288.85,0.0,0.0,40,Clouds,scattered clouds,2018-04-22 20:00:00,1,2,EB,57
284.93,0.0,0.0,1,Clear,sky is clear,2018-04-22 21:00:00,1,2,NB,37
282.53,0.0,0.0,1,Clear,sky is clear,2018-04-22 22:00:00,1,2,NE,30
280.38,0.0,0.0,1,Clear,sky is clear,2018-04-22 23:00:00,1,2,SB,53
278.91,0.0,0.0,1,Clear,sky is clear,2018-04-23 00:00:00,1,2,SW,51
277.77,0.0,0.0,1,Clear,sky is clear,2018-04-23 01:00:00,1,2,WB,60
276.82,0.0,0.0,1,Clear,sky is clear,2018-04-23 02:00:00,1,3,EB,39
275.91,0.0,0.0,1,Mist,mist,2018-04-23 03:00:00,1,3,NB,67
275.61,0.0,0.0,1,Clear,sky is clear,2018-04-23 04:00:00,1,3,NE,46
274.92,0.0,0.0,1,Mist,mist,2018-04-23 05:00:00,1,3,SB,65
274.53,0.0,0.0,1,Mist,mist,2018-04-23 06:00:00,1,3,SW,49
274.85,0.0,0.0,1,Mist,mist,2018-04-23 07:00:00,1,3,WB,41
276.36,0.0,0.0,1,Mist,mist,2018-04-23 08:00:00,2,0,EB,47
279.86,0.0,0.0,1,Clear,sky is clear,2018-04-23 09:00:00,2,0,NB,64
284.07,0.0,0.0,1,Clear,sky is clear,2018-04-23 10:00:00,2,0,SB,53
288.64,0.0,0.0,1,Clear,sky is clear,2018-04-23 11:00:00,2,0,WB,70
289.72,0.0,0.0,1,Clear,sky is clear,2018-04-23 12:00:00,2,1,EB,76
290.62,0.0,0.0,1,Clear,sky is clear,2018-04-23 13:00:00,2,1,NB,29
290.4840000000001,0.0,0.0,0,Clear,Sky is Clear,2018-04-23 14:00:00,2,1,NE,21
292.19599999999997,0.0,0.0,0,Clear,Sky is Clear,2018-04-23 15:00:00,2,1,NW,29
293.08,0.0,0.0,1,Clear,sky is clear,2018-04-23 16:00:00,2,1,SB,35
293.31,0.0,0.0,1,Clear,sky is clear,2018-04-23 17:00:00,2,1,SE,34
293.15,0.0,0.0,20,Clouds,few clouds,2018-04-23 18:00:00,2,1,SW,45
292.87,0.0,0.0,20,Clouds,few clouds,2018-04-23 19:00:00,2,1,WB,56
291.28,0.0,0.0,20,Clouds,few clouds,2018-04-23 20:00:00,2,2,EB,58
286.78,0.0,0.0,20,Clouds,few clouds,2018-04-23 21:00:00,2,2,NB,56
285.08,0.0,0.0,1,Clear,sky is clear,2018-04-23 22:00:00,2,2,NE,36
283.21,0.0,0.0,1,Clear,sky is clear,2018-04-23 23:00:00,2,2,NW,21
281.35,0.0,0.0,1,Clear,sky is clear,2018-04-24 00:00:00,2,2,SB,58
280.28,0.0,0.0,1,Clear,sky is clear,2018-04-24 01:00:00,2,2,SE,51
279.66,0.0,0.0,1,Clear,sky is clear,2018-04-24 02:00:00,2,2,SW,56
278.8,0.0,0.0,1,Clear,sky is clear,2018-04-24 03:00:00,2,2,WB,72
278.68,0.0,0.0,1,Clear,sky is clear,2018-04-24 04:00:00,2,3,EB,42
277.61,0.0,0.0,20,Clouds,few clouds,2018-04-24 05:00:00,2,3,NB,54
277.56,0.0,0.0,1,Mist,mist,2018-04-24 06:00:00,2,3,NE,37
277.62,0.0,0.0,40,Clouds,scattered clouds,2018-04-24 07:00:00,2,3,SB,66
279.07,0.0,0.0,1,Mist,mist,2018-04-24 08:00:00,2,3,SW,23
283.27,0.0,0.0,40,Haze,haze,2018-04-24 09:00:00,2,3,WB,53
286.14,0.0,0.0,75,Clouds,broken clouds,2018-04-24 10:00:00,0,0,EB,33
288.21,0.0,0.0,75,Clouds,broken clouds,2018-04-24 11:00:00,0,0,NB,37
288.87,0.0,0.0,75,Clouds,broken clouds,2018-04-24 12:00:00,0,0,SB,47
289.28,0.0,0.0,40,Clouds,scattered clouds,2018-04-24 13:00:00,0,1,EB,33
288.74,0.0,0.0,40,Clouds,scattered clouds,2018-04-24 14:00:00,0,1,NB,67
288.58,0.0,0.0,40,Drizzle,light intensity drizzle,2018-04-24 15:00:00,0,1,SB,63
289.01,0.0,0.0,1,Rain,light rain,2018-04-24 16:00:00,0,1,WB,35
286.29,0.0,0.0,75,Clouds,broken clouds,2018-04-24 17:00:00,0,2,EB,51
286.15,0.0,0.0,75,Clouds,broken clouds,2018-04-24 18:00:00,0,2,NB,61
285.93,0.0,0.0,75,Clouds,broken clouds,2018-04-24 19:00:00,0,2,SB,64
285.58,0.0,0.0,40,Clouds,scattered clouds,2018-04-24 20:00:00,0,2,WB,40
282.88,0.0,0.0,20,Clouds,few clouds,2018-04-24 21:00:00,0,3,EB,34
281.61,0.0,0.0,1,Clear,sky is clear,2018-04-24 22:00:00,0,3,NB,37
281.36,0.0,0.0,1,Clear,sky is clear,2018-04-24 23:00:00,0,3,NE,31
280.21,0.0,0.0,1,Clear,sky is clear,2018-04-25 00:00:00,0,3,SB,68
279.08,0.0,0.0,1,Clear,sky is clear,2018-04-25 01:00:00,0,3,SW,24
278.58,0.0,0.0,1,Clear,sky is clear,2018-04-25 02:00:00,0,3,WB,32
276.88,0.0,0.0,1,Clear,sky is clear,2018-04-25 03:00:00,1,0,EB,49
275.48,0.0,0.0,1,Clear,sky is clear,2018-04-25 04:00:00,1,0,NB,54
274.88,0.0,0.0,1,Clear,sky is clear,2018-04-25 05:00:00,1,0,NE,60
274.29,0.0,0.0,1,Clear,sky is clear,2018-04-25 06:00:00,1,0,SB,39
273.68,0.0,0.0,1,Clear,sky is clear,2018-04-25 07:00:00,1,0,SW,47
275.14,0.0,0.0,5,Clear,sky is clear,2018-04-25 08:00:00,1,0,WB,39
276.72,0.0,0.0,1,Clear,sky is clear,2018-04-25 09:00:00,1,1,EB,57
279.15,0.0,0.0,1,Clear,sky is clear,2018-04-25 10:00:00,1,1,NB,34
280.42,0.0,0.0,1,Clear,sky is clear,2018-04-25 11:00:00,1,1,SB,59
281.65,0.0,0.0,1,Clear,sky is clear,2018-04-25 12:00:00,1,1,WB,66
283.43,0.0,0.0,1,Clear,sky is clear,2018-04-25 13:00:00,1,2,EB,65
284.86,0.0,0.0,1,Clear,sky is clear,2018-04-25 14:00:00,1,2,NB,46
286.01,0.0,0.0,5,Clear,sky is clear,2018-04-25 15:00:00,1,2,NE,53
286.79,0.0,0.0,1,Clear,sky is clear,2018-04-25 16:00:00,1,2,SB,62
287.48,0.0,0.0,5,Clear,sky is clear,2018-04-25 17:00:00,1,2,SW,61
287.75,0.0,0.0,40,Clouds,scattered clouds,2018-04-25 18:00:00,1,2,WB,55
287.48,0.0,0.0,40,Clouds,scattered clouds,2018-04-25 19:00:00,1,3,EB,46
286.44,0.0,0.0,40,Clouds,scattered clouds,2018-04-25 20:00:00,1,3,NB,70
284.09,0.0,0.0,75,Clouds,broken clouds,2018-04-25 21:00:00,1,3,NE,51
282.56,0.0,0.0,1,Clear,sky is clear,2018-04-25 22:00:00,1,3,SB,66
281.49,0.0,0.0,1,Clear,sky is clear,2018-04-25 23:00:00,1,3,SW,37
280.22,0.0,0.0,1,Clear,sky is clear,2018-04-26 00:00:00,1,3,WB,38
279.22,0.0,0.0,1,Clear,sky is clear,2018-04-26 01:00:00,2,0,EB,55
278.75,0.0,0.0,1,Clear,sky is clear,2018-04-26 02:00:00,2,0,NB,65
278.09,0.0,0.0,1,Clear,sky is clear,2018-04-26 03:00:00,2,0,SB,50
277.96,0.0,0.0,1,Clear,sky is clear,2018-04-26 04:00:00,2,0,WB,68
278.37,0.0,0.0,1,Clear,sky is clear,2018-04-26 05:00:00,2,1,EB,76
278.02,0.0,0.0,1,Clear,sky is clear,2018-04-26 06:00:00,2,1,NB,37
277.65,0.0,0.0,1,Clear,sky is clear,2018-04-26 07:00:00,2,1,NE,18
279.15,0.0,0.0,1,Clear,sky is clear,2018-04-26 08:00:00,2,1,NW,68
282.61,0.0,0.0,1,Clear,sky is clear,2018-04-26 09:00:00,2,1,SB,36
285.22,0.0,0.0,75,Clouds,broken clouds,2018-04-26 10:00:00,2,1,SE,20
286.74,0.0,0.0,1,Clear,sky is clear,2018-04-26 11:00:00,2,1,SW,46
287.07,0.0,0.0,75,Clouds,broken clouds,2018-04-26 12:00:00,2,1,WB,52
288.61,0.0,0.0,20,Clouds,few clouds,2018-04-26 13:00:00,2,2,EB,60
289.68,0.0,0.0,5,Clear,sky is clear,2018-04-26 14:00:00,2,2,NB,57
290.42,0.0,0.0,20,Clouds,few clouds,2018-04-26 15:00:00,2,2,NE,39
290.72,0.0,0.0,20,Clouds,few clouds,2018-04-26 16:00:00,2,2,NW,21
290.62,0.0,0.0,1,Clear,sky is clear,2018-04-26 17:00:00,2,2,SB,61
290.15,0.0,0.0,20,Clouds,few clouds,2018-04-26 18:00:00,2,2,SE,41
289.22,0.0,0.0,1,Clear,sky is clear,2018-04-26 19:00:00,2,2,SW,59
287.44,0.0,0.0,5,Clear,sky is clear,2018-04-26 20:00:00,2,2,WB,62
285.35,0.0,0.0,5,Clear,sky is clear,2018-04-26 21:00:00,2,3,EB,52
283.8,0.0,0.0,1,Clear,sky is clear,2018-04-26 22:00:00,2,3,NB,57
282.22,0.0,0.0,1,Clear,sky is clear,2018-04-26 23:00:00,2,3,NE,44
280.75,0.0,0.0,1,Clear,sky is clear,2018-04-27 00:00:00,2,3,SB,69
279.22,0.0,0.0,1,Clear,sky is clear,2018-04-27 01:00:00,2,3,SW,25
278.09,0.0,0.0,1,Clear,sky is clear,2018-04-27 02:00:00,2,3,WB,47
277.15,0.0,0.0,40,Clouds,scattered clouds,2018-04-27 03:00:00,0,0,EB,48
277.35,0.0,0.0,40,Clouds,scattered clouds,2018-04-27 04:00:00,0,0,NB,39
278.08,0.0,0.0,75,Clouds,broken clouds,2018-04-27 05:00:00,0,0,SB,37
278.16,0.0,0.0,75,Clouds,broken clouds,2018-04-27 06:00:00,0,1,EB,27
278.94,0.0,0.0,40,Clouds,scattered clouds,2018-04-27 07:00:00,0,1,NB,73
279.72,0.0,0.0,1,Clear,sky is clear,2018-04-27 08:00:00,0,1,SB,63
282.55,0.0,0.0,1,Clear,sky is clear,2018-04-27 09:00:00,0,1,WB,34
284.95,0.0,0.0,20,Clouds,few clouds,2018-04-27 10:00:00,0,2,EB,44
286.65,0.0,0.0,1,Clear,sky is clear,2018-04-27 11:00:00,0,2,NB,64
288.55,0.0,0.0,1,Clear,sky is clear,2018-04-27 12:00:00,0,2,SB,66
289.58,0.0,0.0,40,Clouds,scattered clouds,2018-04-27 13:00:00,0,2,WB,37
289.29,0.0,0.0,40,Clouds,scattered clouds,2018-04-27 14:00:00,0,3,EB,24
288.73,0.0,0.0,40,Clouds,scattered clouds,2018-04-27 15:00:00,0,3,NB,29
287.87,0.0,0.0,1,Clear,sky is clear,2018-04-27 16:00:00,0,3,NE,31
287.62,0.0,0.0,40,Rain,light rain,2018-04-27 17:00:00,0,3,SB,62
286.58,0.0,0.0,40,Clouds,scattered clouds,2018-04-27 18:00:00,0,3,SW,28
285.55,0.0,0.0,90,Rain,light rain,2018-04-27 19:00:00,0,3,WB,41
283.69,0.0,0.0,40,Clouds,scattered clouds,2018-04-27 20:00:00,1,0,EB,54
281.49,0.0,0.0,75,Clouds,broken clouds,2018-04-27 21:00:00,1,0,NB,39
279.96,0.0,0.0,1,Clear,sky is clear,2018-04-27 22:00:00,1,0,NE,40
278.55,0.0,0.0,75,Clouds,broken clouds,2018-04-27 23:00:00,1,0,SB,45
277.58,0.0,0.0,75,Clouds,broken clouds,2018-04-28 00:00:00,1,0,SW,26
276.35,0.0,0.0,90,Clouds,overcast clouds,2018-04-28 01:00:00,1,0,WB,34
275.95,0.0,0.0,75,Clouds,broken clouds,2018-04-28 02:00:00,1,1,EB,61
275.79,0.0,0.0,75,Clouds,broken clouds,2018-04-28 03:00:00,1,1,NB,43
275.22,0.0,0.0,75,Clouds,broken clouds,2018-04-28 04:00:00,1,1,SB,48
274.61,0.0,0.0,90,Clouds,overcast clouds,2018-04-28 05:00:00,1,1,WB,60
273.88,0.0,0.0,75,Clouds,broken clouds,2018-04-28 06:00:00,1,2,EB,66
274.15,0.0,0.0,20,Clouds,few clouds,2018-04-28 07:00:00,1,2,NB,47
276.0,0.0,0.0,1,Clear,sky is clear,2018-04-28 08:00:00,1,2,NE,57
278.72,0.0,0.0,20,Clouds,few clouds,2018-04-28 09:00:00,1,2,SB,59
280.28,0.0,0.0,20,Clouds,few clouds,2018-04-28 10:00:00,1,2,SW,66
281.22,0.0,0.0,40,Clouds,scattered clouds,2018-04-28 11:00:00,1,2,WB,54
282.72,0.0,0.0,40,Clouds,scattered clouds,2018-04-28 12:00:00,1,3,EB,45
283.95,0.0,0.0,40,Clouds,scattered clouds,2018-04-28 13:00:00,1,3,NB,72
284.94,0.0,0.0,1,Clear,sky is clear,2018-04-28 14:00:00,1,3,NE,48
285.51,0.0,0.0,1,Clear,sky is clear,2018-04-28 15:00:00,1,3,SB,67
286.15,0.0,0.0,20,Clouds,few clouds,2018-04-28 16:00:00,1,3,SW,33
286.62,0.0,0.0,5,Clear,sky is clear,2018-04-28 17:00:00,1,3,WB,45
286.62,0.0,0.0,1,Clear,sky is clear,2018-04-28 18:00:00,2,0,EB,62
286.48,0.0,0.0,1,Clear,sky is clear,2018-04-28 19:00:00,2,0,NB,68
285.82,0.0,0.0,1,Clear,sky is clear,2018-04-28 20:00:00,2,0,SB,46
283.82,0.0,0.0,5,Clear,sky is clear,2018-04-28 21:00:00,2,0,WB,76
281.62,0.0,0.0,1,Clear,sky is clear,2018-04-28 22:00:00,2,1,EB,69
279.72,0.0,0.0,1,Clear,sky is clear,2018-04-28 23:00:00,2,1,NB,36
279.55,0.0,0.0,1,Clear,sky is clear,2018-04-29 00:00:00,2,1,NE,18
279.01,0.0,0.0,1,Clear,sky is clear,2018-04-29 01:00:00,2,1,NW,29
278.42,0.0,0.0,1,Clear,sky is clear,2018-04-29 02:00:00,2,1,SB,40
278.01,0.0,0.0,1,Clear,sky is clear,2018-04-29 03:00:00,2,1,SE,22
277.65,0.0,0.0,1,Clear,sky is clear,2018-04-29 04:00:00,2,1,SW,46
276.8,0.0,0.0,1,Clear,sky is clear,2018-04-29 05:00:00,2,1,WB,55
276.15,0.0,0.0,1,Clear,sky is clear,2018-04-29 06:00:00,2,2,EB,67
276.44,0.0,0.0,1,Clear,sky is clear,2018-04-29 07:00:00,2,2,NB,60
278.28,0.0,0.0,1,Clear,sky is clear,2018-04-29 08:00:00,2,2,NE,36
281.75,0.0,0.0,1,Clear,sky is clear,2018-04-29 09:00:00,2,2,NW,21
284.61,0.0,0.0,5,Clear,sky is clear,2018-04-29 10:00:00,2,2,SB,72
286.68,0.0,0.0,5,Clear,sky is clear,2018-04-29 11:00:00,2,2,SE,42
288.36,0.0,0.0,5,Clear,sky is clear,2018-04-29 12:00:00,2,2,SW,66
289.46,0.0,0.0,1,Clear,sky is clear,2018-04-29 13:00:00,2,2,WB,76
290.75,0.0,0.0,1,Clear,sky is clear,2018-04-29 14:00:00,2,3,EB,56
291.81,0.0,0.0,5,Clear,sky is clear,2018-04-29 15:00:00,2,3,NB,66
292.62,0.0,0.0,1,Clear,sky is clear,2018-04-29 16:00:00,2,3,NE,63
292.88,0.0,0.0,1,Clear,sky is clear,2018-04-29 17:00:00,2,3,SB,71
293.29,0.0,0.0,1,Clear,sky is clear,2018-04-29 18:00:00,2,3,SW,18
292.95,0.0,0.0,1,Clear,sky is clear,2018-04-29 19:00:00,2,3,WB,39
291.73,0.0,0.0,1,Clear,sky is clear,2018-04-29 20:00:00,0,0,EB,43
290.08,0.0,0.0,5,Clear,sky is clear,2018-04-29 21:00:00,0,0,NB,50
289.15,0.0,0.0,1,Clear,sky is clear,2018-04-29 22:00:00,0,0,SB,49
288.61,0.0,0.0,1,Clear,sky is clear,2018-04-29 23:00:00,0,1,EB,28
287.75,0.0,0.0,75,Thunderstorm,thunderstorm with light rain,2018-04-30 00:00:00,0,1,NB,70
287.22,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-04-30 01:00:00,0,1,SB,59
287.02,0.0,0.0,1,Clear,sky is clear,2018-04-30 02:00:00,0,1,WB,35
286.62,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-04-30 03:00:00,0,2,EB,40
286.72,0.0,0.0,40,Rain,light rain,2018-04-30 04:00:00,0,2,NB,57
286.72,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2018-04-30 04:00:00,0,2,SB,63
286.15,0.0,0.0,1,Rain,light rain,2018-04-30 05:00:00,0,2,WB,35
286.15,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-04-30 05:00:00,0,3,EB,21
286.15,0.0,0.0,40,Thunderstorm,proximity thunderstorm with rain,2018-04-30 06:00:00,0,3,NB,29
285.86,0.0,0.0,40,Rain,light rain,2018-04-30 07:00:00,0,3,NE,28
286.29,0.0,0.0,1,Rain,moderate rain,2018-04-30 08:00:00,0,3,SB,62
286.02,0.0,0.0,1,Rain,moderate rain,2018-04-30 09:00:00,0,3,SW,36
286.02,0.0,0.0,1,Drizzle,light intensity drizzle,2018-04-30 09:00:00,0,3,WB,38
285.65,0.0,0.0,75,Rain,moderate rain,2018-04-30 10:00:00,1,0,EB,49
285.65,0.0,0.0,75,Drizzle,light intensity drizzle,2018-04-30 10:00:00,1,0,NB,38
287.0,0.0,0.0,40,Drizzle,light intensity drizzle,2018-04-30 11:00:00,1,0,NE,61
288.5,0.0,0.0,40,Rain,light rain,2018-04-30 12:00:00,1,0,SB,38
290.57,0.0,0.0,1,Drizzle,light intensity drizzle,2018-04-30 13:00:00,1,0,SW,26
294.43,0.0,0.0,1,Clear,sky is clear,2018-04-30 14:00:00,1,0,WB,43
297.14,0.0,0.0,1,Clear,sky is clear,2018-04-30 15:00:00,1,1,EB,56
299.79,0.0,0.0,1,Clear,sky is clear,2018-04-30 16:00:00,1,1,NB,48
300.58,0.0,0.0,1,Clear,sky is clear,2018-04-30 17:00:00,1,1,SB,48
301.44,0.0,0.0,1,Clear,sky is clear,2018-04-30 18:00:00,1,1,WB,60
300.87,0.0,0.0,1,Clear,sky is clear,2018-04-30 19:00:00,1,2,EB,76
299.69,0.0,0.0,1,Clear,sky is clear,2018-04-30 20:00:00,1,2,NB,42
297.96,0.0,0.0,1,Clear,sky is clear,2018-04-30 21:00:00,1,2,NE,45
296.62,0.0,0.0,40,Clouds,scattered clouds,2018-04-30 22:00:00,1,2,SB,63
295.62,0.0,0.0,40,Clouds,scattered clouds,2018-04-30 23:00:00,1,2,SW,58
295.15,0.0,0.0,1,Clear,sky is clear,2018-05-01 00:00:00,1,2,WB,57
294.15,0.0,0.0,40,Clouds,scattered clouds,2018-05-01 01:00:00,1,3,EB,46
293.89,0.0,0.0,40,Clouds,scattered clouds,2018-05-01 02:00:00,1,3,NB,73
293.22,0.0,0.0,1,Clear,sky is clear,2018-05-01 03:00:00,1,3,NE,60
292.02,0.0,0.0,1,Clear,sky is clear,2018-05-01 04:00:00,1,3,SB,70
291.08,0.0,0.0,1,Rain,light rain,2018-05-01 05:00:00,1,3,SW,33
290.28,0.0,0.0,1,Clear,sky is clear,2018-05-01 06:00:00,1,3,WB,46
290.15,0.0,0.0,90,Rain,light rain,2018-05-01 07:00:00,2,0,EB,69
289.08,0.0,0.0,40,Rain,light rain,2018-05-01 08:00:00,2,0,NB,69
288.58,0.0,0.0,1,Clear,sky is clear,2018-05-01 09:00:00,2,0,SB,50
289.34,0.0,0.0,40,Clouds,scattered clouds,2018-05-01 10:00:00,2,0,WB,78
290.92,0.0,0.0,90,Clouds,overcast clouds,2018-05-01 11:00:00,2,1,EB,74
291.14,0.0,0.0,1,Clear,sky is clear,2018-05-01 12:00:00,2,1,NB,42
291.78,0.0,0.0,1,Clear,sky is clear,2018-05-01 13:00:00,2,1,NE,19
292.06,0.0,0.0,1,Clear,sky is clear,2018-05-01 14:00:00,2,1,NW,29
292.68,0.0,0.0,40,Clouds,scattered clouds,2018-05-01 15:00:00,2,1,SB,42
293.21,0.0,0.0,40,Clouds,scattered clouds,2018-05-01 16:00:00,2,1,SE,34
293.51,0.0,0.0,90,Clouds,overcast clouds,2018-05-01 17:00:00,2,1,SW,46
293.28,0.0,0.0,75,Clouds,broken clouds,2018-05-01 18:00:00,2,1,WB,55
292.75,0.0,0.0,75,Clouds,broken clouds,2018-05-01 19:00:00,2,2,EB,70
291.88,0.0,0.0,90,Clouds,overcast clouds,2018-05-01 20:00:00,2,2,NB,60
291.15,0.0,0.0,75,Clouds,broken clouds,2018-05-01 21:00:00,2,2,NE,41
290.3,0.0,0.0,75,Rain,light rain,2018-05-01 22:00:00,2,2,NW,21
289.28,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-05-01 23:00:00,2,2,SB,75
289.28,0.0,0.0,90,Rain,light rain,2018-05-01 23:00:00,2,2,SE,29
287.48,0.0,0.0,90,Rain,moderate rain,2018-05-02 00:00:00,2,2,SW,62
287.48,0.0,0.0,90,Mist,mist,2018-05-02 00:00:00,2,2,WB,74
287.48,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-05-02 00:00:00,2,3,EB,58
287.48,0.0,0.0,90,Drizzle,light intensity drizzle,2018-05-02 00:00:00,2,3,NB,67
286.42,0.0,0.0,40,Rain,moderate rain,2018-05-02 01:00:00,2,3,NE,74
286.42,0.0,0.0,40,Mist,mist,2018-05-02 01:00:00,2,3,SB,69
286.42,0.0,0.0,40,Drizzle,light intensity drizzle,2018-05-02 01:00:00,2,3,SW,33
285.51,0.0,0.0,40,Rain,light rain,2018-05-02 02:00:00,2,3,WB,43
285.51,0.0,0.0,40,Mist,mist,2018-05-02 02:00:00,0,0,EB,37
285.51,0.0,0.0,40,Drizzle,drizzle,2018-05-02 02:00:00,0,0,NB,26
285.08,0.0,0.0,75,Rain,moderate rain,2018-05-02 03:00:00,0,0,SB,38
285.08,0.0,0.0,75,Mist,mist,2018-05-02 03:00:00,0,1,EB,31
284.08,0.0,0.0,90,Rain,moderate rain,2018-05-02 04:00:00,0,1,NB,71
284.08,0.0,0.0,90,Mist,mist,2018-05-02 04:00:00,0,1,SB,61
283.44,0.0,0.0,90,Rain,light rain,2018-05-02 05:00:00,0,1,WB,39
282.79,0.0,0.0,90,Rain,light rain,2018-05-02 06:00:00,0,2,EB,43
281.82,0.0,0.0,40,Clouds,scattered clouds,2018-05-02 07:00:00,0,2,NB,57
281.36,0.0,0.0,40,Clouds,scattered clouds,2018-05-02 08:00:00,0,2,SB,62
282.95,0.0,0.0,40,Clouds,scattered clouds,2018-05-02 09:00:00,0,2,WB,38
284.58,0.0,0.0,40,Clouds,scattered clouds,2018-05-02 10:00:00,0,3,EB,27
285.72,0.0,0.0,40,Clouds,scattered clouds,2018-05-02 11:00:00,0,3,NB,34
286.88,0.0,0.0,1,Clear,sky is clear,2018-05-02 12:00:00,0,3,NE,30
287.75,0.0,0.0,75,Clouds,broken clouds,2018-05-02 13:00:00,0,3,SB,66
288.765,0.0,0.0,64,Clouds,broken clouds,2018-05-02 14:00:00,0,3,SW,31
290.488,0.0,0.0,68,Clouds,broken clouds,2018-05-02 15:00:00,0,3,WB,29
290.488,0.0,0.0,68,Clouds,broken clouds,2018-05-02 16:00:00,1,0,EB,59
290.488,0.0,0.0,68,Clouds,broken clouds,2018-05-02 17:00:00,1,0,NB,56
291.98,0.0,0.0,1,Clear,sky is clear,2018-05-02 18:00:00,1,0,NE,63
291.49,0.0,0.0,75,Clouds,broken clouds,2018-05-02 19:00:00,1,0,SB,30
290.9,0.0,0.0,1,Clear,sky is clear,2018-05-02 20:00:00,1,0,SW,59
290.56,0.0,0.0,1,Clear,sky is clear,2018-05-02 21:00:00,1,0,WB,44
284.905,0.0,0.0,0,Clear,Sky is Clear,2018-05-02 22:00:00,1,1,EB,53
284.905,0.0,0.0,0,Clear,Sky is Clear,2018-05-02 23:00:00,1,1,NB,32
281.69,0.0,0.0,24,Clouds,few clouds,2018-05-03 00:00:00,1,1,SB,53
281.69,0.0,0.0,24,Clouds,few clouds,2018-05-03 01:00:00,1,1,WB,53
283.168,0.0,0.0,0,Clear,Sky is Clear,2018-05-03 02:00:00,1,2,EB,73
284.15,0.0,0.0,40,Clouds,scattered clouds,2018-05-03 03:00:00,1,2,NB,41
284.15,0.0,0.0,40,Clouds,scattered clouds,2018-05-03 04:00:00,1,2,NE,55
281.022,0.0,0.0,48,Clouds,scattered clouds,2018-05-03 05:00:00,1,2,SB,61
282.099,0.0,0.0,12,Clouds,few clouds,2018-05-03 06:00:00,1,2,SW,48
